timestamp, frame, x, y, z, qx, qy, qz, qw
297994.284362458, 002433, -3.0849211, 0.30157998, -1.2184733, 0.62215424, -0.6846406, 0.24454306, -0.2904996
297994.301029791, 002434, -3.0821664, 0.3074347, -1.2191752, 0.62214476, -0.6855097, 0.24171032, -0.29084122
297994.317697166, 002435, -3.07922, 0.31325263, -1.2196717, 0.6218005, -0.6864762, 0.2390303, -0.29151183
297994.334364625, 002436, -3.0761502, 0.31906804, -1.2199863, 0.6214797, -0.6870499, 0.23611285, -0.29321694
297994.351032041, 002437, -3.072964, 0.32485825, -1.2201577, 0.6214915, -0.68720174, 0.2328891, -0.29540637
297994.367699458, 002438, -3.069488, 0.33066794, -1.220312, 0.62186164, -0.6872716, 0.22931907, -0.2972517
297994.384366833, 002439, -3.0647213, 0.3368597, -1.2211816, 0.62243706, -0.68755233, 0.22555327, -0.29827768
297994.401034291, 002440, -3.0604384, 0.3427982, -1.2214992, 0.62297237, -0.6882222, 0.22172916, -0.29848242
297994.417701708, 002441, -3.056163, 0.3486531, -1.2215675, 0.6234852, -0.68907696, 0.21786541, -0.29828516
297994.434368958, 002442, -3.051741, 0.35443258, -1.2214286, 0.6239376, -0.69007695, 0.21367303, -0.29805952
297994.451036458, 002443, -3.04713, 0.3601112, -1.2211254, 0.62439704, -0.69131434, 0.20887631, -0.29762968
297994.467703833, 002444, -3.0408967, 0.36504152, -1.2222066, 0.6249588, -0.6925591, 0.2039022, -0.29700524
297994.484371208, 002445, -3.0355194, 0.3703172, -1.222361, 0.62556666, -0.69353396, 0.19937143, -0.2965267
297994.501038666, 002446, -3.0303707, 0.37564436, -1.222252, 0.62611806, -0.6940464, 0.195667, -0.29663172
297994.517706125, 002447, -3.0252366, 0.380894, -1.2220576, 0.6265544, -0.6942561, 0.19257745, -0.29724023
297994.5343735, 002448, -3.0199804, 0.3860128, -1.2218632, 0.6270251, -0.6947546, 0.18944669, -0.29709473
297994.551040916, 002449, -3.014585, 0.39098072, -1.2217546, 0.62792933, -0.69569886, 0.18599302, -0.29515162
297994.567708375, 002450, -3.0090394, 0.39572713, -1.2217778, 0.6292553, -0.6967774, 0.18252473, -0.29193103
297994.584375625, 002451, -3.0028305, 0.39973575, -1.222114, 0.63094264, -0.69740844, 0.17924593, -0.28879702
297994.601043041, 002452, -2.997288, 0.40411022, -1.2222744, 0.63289964, -0.6970324, 0.17647003, -0.28712767
297994.617710541, 002453, -2.992001, 0.40852854, -1.2223818, 0.63462216, -0.6960767, 0.174623, -0.28677323
297994.634377916, 002454, -2.9867358, 0.41285908, -1.222432, 0.6360996, -0.69513774, 0.17296053, -0.28678498
297994.651045375, 002455, -2.9803135, 0.4169855, -1.22323, 0.63727725, -0.6948587, 0.17053767, -0.28629723
297994.66771275, 002456, -2.9744172, 0.42096213, -1.2234813, 0.6387381, -0.69508725, 0.16709487, -0.28451106
297994.684380166, 002457, -2.9687717, 0.42481726, -1.2234979, 0.6404993, -0.69565684, 0.16323826, -0.28138128
297994.701047583, 002458, -2.9632032, 0.42856136, -1.2233912, 0.64176315, -0.6965064, 0.15993388, -0.27828094
297994.717714916, 002459, -2.9577084, 0.43219346, -1.2231302, 0.6423319, -0.69716537, 0.15753517, -0.27668184
297994.734382416, 002460, -2.9522827, 0.43568686, -1.2227662, 0.64268, -0.69760466, 0.15553547, -0.27589658
297994.75104975, 002461, -2.946923, 0.43902475, -1.2223358, 0.6429761, -0.69805014, 0.15370019, -0.27510723
297994.767717083, 002462, -2.941645, 0.44224137, -1.2218194, 0.64347494, -0.6985339, 0.15146832, -0.27394828
297994.784384541, 002463, -2.9344876, 0.44581926, -1.2229568, 0.6439568, -0.6992362, 0.14931738, -0.2722
297994.801051958, 002464, -2.9286559, 0.44910002, -1.2229306, 0.64451534, -0.7002142, 0.14702058, -0.26960164
297994.817719375, 002465, -2.9232745, 0.45228395, -1.2224509, 0.6449804, -0.70143443, 0.14497553, -0.26640564
297994.834386791, 002466, -2.9180715, 0.4554648, -1.2217253, 0.64531296, -0.702853, 0.14330837, -0.26273847
297994.851054208, 002467, -2.912996, 0.45870313, -1.220844, 0.6456721, -0.70449984, 0.1419466, -0.25814494
297994.867721666, 002468, -2.908016, 0.46214148, -1.2198069, 0.6460399, -0.70610833, 0.14126067, -0.2531578
297994.884388958, 002469, -2.9027054, 0.46638054, -1.2185897, 0.6461151, -0.70731205, 0.1410406, -0.24970488
297994.901056375, 002470, -2.8980608, 0.4699, -1.2165511, 0.6462112, -0.70815057, 0.14004706, -0.24763031
297994.91772375, 002471, -2.893664, 0.473105, -1.2139086, 0.64622027, -0.7092453, 0.13804467, -0.24558893
297994.934391166, 002472, -2.889366, 0.47617638, -1.2109004, 0.6462576, -0.7108455, 0.13529171, -0.24237569
297994.951058625, 002473, -2.885166, 0.47916988, -1.2076586, 0.64627767, -0.71279895, 0.13250285, -0.23808783
297994.967726, 002474, -2.8811188, 0.48208076, -1.2041131, 0.6462653, -0.714472, 0.12977208, -0.23458484
297994.984393458, 002475, -2.875419, 0.48574567, -1.2016405, 0.6460486, -0.71585214, 0.12707655, -0.23244034
297995.001060833, 002476, -2.8709385, 0.4888056, -1.197997, 0.64579326, -0.71725404, 0.12405701, -0.23045087
297995.017728125, 002477, -2.8668697, 0.4916869, -1.1939222, 0.6455726, -0.7187, 0.121020354, -0.22816762
297995.034395541, 002478, -2.8629818, 0.4945264, -1.1896427, 0.64531344, -0.7200797, 0.118350826, -0.2259398
297995.051063, 002479, -2.8591697, 0.49732572, -1.1852542, 0.64518976, -0.7214481, 0.115795076, -0.22323593
297995.067730416, 002480, -2.855286, 0.50008297, -1.1810112, 0.64531857, -0.72319615, 0.11275606, -0.21871741
297995.084397833, 002481, -2.8511565, 0.50297225, -1.1776643, 0.6457867, -0.72542477, 0.109350465, -0.21156757
297995.101065208, 002482, -2.8472357, 0.50557846, -1.1736718, 0.6461372, -0.7277269, 0.10639372, -0.20396303
297995.117732666, 002483, -2.8435526, 0.5079296, -1.1691083, 0.64644015, -0.72909296, 0.10376138, -0.19942991
297995.134400041, 002484, -2.8400393, 0.509975, -1.1640228, 0.6465728, -0.72967535, 0.1011672, -0.19819874
297995.151067375, 002485, -2.8356714, 0.51223695, -1.1595174, 0.6468023, -0.72995806, 0.0985172, -0.19774337
297995.16773475, 002486, -2.8318129, 0.51404023, -1.1545162, 0.6471093, -0.7302099, 0.0961023, -0.19699615
297995.184402208, 002487, -2.8282115, 0.5155657, -1.1492745, 0.6473169, -0.7303023, 0.09451921, -0.19673736
297995.201069625, 002488, -2.8245986, 0.5168702, -1.1439974, 0.64731133, -0.7306988, 0.09303891, -0.19598699
297995.217737, 002489, -2.8208184, 0.51790625, -1.1388837, 0.6473178, -0.73193735, 0.09094549, -0.19229208
297995.234404458, 002490, -2.8169837, 0.5186051, -1.1338896, 0.6475819, -0.73351276, 0.08830938, -0.18654266
297995.251071833, 002491, -2.813314, 0.51896113, -1.1288277, 0.64820343, -0.7345452, 0.08561269, -0.18151124
297995.26773925, 002492, -2.809685, 0.51914644, -1.1238409, 0.649001, -0.7348436, 0.08310805, -0.17859395
297995.284406541, 002493, -2.805282, 0.5195639, -1.1197917, 0.6499877, -0.7348366, 0.08046379, -0.17622949
297995.301074, 002494, -2.8016357, 0.5198058, -1.1153878, 0.6511414, -0.7348868, 0.07798464, -0.17284288
297995.317741416, 002495, -2.7982144, 0.5200844, -1.1112009, 0.65244913, -0.7350354, 0.07579348, -0.16819192
297995.334408791, 002496, -2.7948828, 0.5204745, -1.1074115, 0.6539654, -0.7350595, 0.07427642, -0.16278733
297995.35107625, 002497, -2.790722, 0.52106196, -1.1051997, 0.65570074, -0.73460233, 0.07394269, -0.15795143
297995.367743625, 002498, -2.7870507, 0.5216243, -1.102612, 0.6574963, -0.73378175, 0.074403025, -0.15403643
297995.384411041, 002499, -2.7836094, 0.52218264, -1.0999595, 0.6593689, -0.7326649, 0.075438485, -0.15081057
297995.401078458, 002500, -2.7802558, 0.52279973, -1.0974311, 0.66166043, -0.7310774, 0.07644135, -0.14794661
297995.417745833, 002501, -2.7768698, 0.52354246, -1.0951179, 0.66433614, -0.7291104, 0.0777071, -0.14497288
297995.434413166, 002502, -2.7732692, 0.52442205, -1.093032, 0.66690695, -0.72729623, 0.07915727, -0.141455
297995.451080583, 002503, -2.7693343, 0.52539444, -1.0911353, 0.66899645, -0.7259931, 0.08068351, -0.13736077
297995.467747916, 002504, -2.765045, 0.5264556, -1.0895734, 0.6705747, -0.72518456, 0.08235222, -0.13287252
297995.484415416, 002505, -2.7603467, 0.52775306, -1.0888343, 0.6717046, -0.7247112, 0.08399969, -0.12865025
297995.501082791, 002506, -2.7554786, 0.5289066, -1.0873231, 0.6726274, -0.7243433, 0.084748864, -0.12536685
297995.517750208, 002507, -2.7504058, 0.5300299, -1.085461, 0.6734249, -0.7239514, 0.08496987, -0.12318055
297995.534417583, 002508, -2.7450907, 0.53115535, -1.0834142, 0.67407733, -0.723572, 0.08511491, -0.12173235
297995.551085083, 002509, -2.7396107, 0.53260905, -1.0818207, 0.6744165, -0.723384, 0.08534309, -0.12080792
297995.567752375, 002510, -2.7337387, 0.5338983, -1.0798231, 0.67454183, -0.7235267, 0.08529836, -0.11927538
297995.584419708, 002511, -2.7274964, 0.5350921, -1.0776078, 0.67456585, -0.72401285, 0.08475086, -0.11654924
297995.601087166, 002512, -2.7209165, 0.5362124, -1.0751528, 0.67448777, -0.724708, 0.08334718, -0.11365591
297995.617754583, 002513, -2.714039, 0.53728205, -1.0724169, 0.67421955, -0.72549534, 0.08111558, -0.111825034
297995.634422, 002514, -2.706922, 0.53832996, -1.0695131, 0.6738725, -0.7262089, 0.07852915, -0.11112885
297995.651089416, 002515, -2.6995935, 0.53934604, -1.066578, 0.67349315, -0.7268989, 0.07570814, -0.11087467
297995.667756791, 002516, -2.6920605, 0.54032063, -1.0637211, 0.6729864, -0.7277301, 0.072665334, -0.11053444
297995.68442425, 002517, -2.6849263, 0.5410042, -1.0609635, 0.67244965, -0.7286274, 0.06956723, -0.109881416
297995.701091625, 002518, -2.677252, 0.54184675, -1.058529, 0.6718538, -0.7296859, 0.06655777, -0.10835618
297995.717758958, 002519, -2.669258, 0.5427152, -1.0564288, 0.6712301, -0.7309096, 0.06362741, -0.10570309
297995.734426291, 002520, -2.6610358, 0.5435503, -1.054591, 0.6706554, -0.73216474, 0.06064953, -0.10236046
297995.751093791, 002521, -2.6526377, 0.5442932, -1.0529553, 0.67024964, -0.73325986, 0.057720844, -0.09881116
297995.767761166, 002522, -2.6440794, 0.54492325, -1.0514857, 0.6699652, -0.73419964, 0.054768857, -0.09538298
297995.784428541, 002523, -2.6358213, 0.54579115, -1.0497016, 0.66980916, -0.73492944, 0.051912125, -0.09240937
297995.801095958, 002524, -2.6270683, 0.54631764, -1.0483714, 0.6697258, -0.7355534, 0.049191292, -0.08949279
297995.817763333, 002525, -2.617988, 0.5466331, -1.0473527, 0.6697128, -0.73621047, 0.046186797, -0.08570827
297995.834430791, 002526, -2.608656, 0.5467606, -1.046571, 0.6697551, -0.73689294, 0.043049145, -0.08101701
297995.851098041, 002527, -2.5991638, 0.54670197, -1.0458981, 0.66986674, -0.7374095, 0.040049408, -0.07682396
297995.867765625, 002528, -2.5897095, 0.5464566, -1.0451577, 0.67025566, -0.7375176, 0.036891658, -0.07391929
297995.884432916, 002529, -2.580609, 0.54605556, -1.0441532, 0.67096454, -0.7372122, 0.033327263, -0.07220796
297995.901100291, 002530, -2.571015, 0.5455218, -1.0433888, 0.671957, -0.7366383, 0.029248614, -0.07058517
297995.91776775, 002531, -2.5610845, 0.54488146, -1.0427965, 0.672926, -0.7361317, 0.024546523, -0.06839679
297995.934435083, 002532, -2.5508451, 0.54415125, -1.0423461, 0.6735415, -0.7359475, 0.019261226, -0.065971866
297995.951102583, 002533, -2.5410123, 0.5428588, -1.0414801, 0.67393076, -0.73597133, 0.013288788, -0.06314267
297995.967769916, 002534, -2.5307558, 0.54178977, -1.0412542, 0.6745846, -0.7357114, 0.0073534357, -0.060085773
297995.984437375, 002535, -2.5203564, 0.5408445, -1.0416101, 0.6757368, -0.7349154, 0.0020715774, -0.057225753
297996.00110475, 002536, -2.50992, 0.5399839, -1.0424993, 0.6771666, -0.7338016, -0.0018469759, -0.05456537
297996.017772041, 002537, -2.4994717, 0.5392491, -1.0438024, 0.6786906, -0.7325524, -0.0043099495, -0.052224357
297996.0344395, 002538, -2.4890378, 0.5386712, -1.0453117, 0.68030757, -0.7311626, -0.0054440405, -0.05052959
297996.051106875, 002539, -2.4786215, 0.5382607, -1.0468258, 0.6820247, -0.7296499, -0.0056476137, -0.04920627
297996.06777425, 002540, -2.4684868, 0.53793955, -1.0481684, 0.68382037, -0.72808176, -0.0057642167, -0.047470722
297996.084441666, 002541, -2.4592073, 0.5375303, -1.0491204, 0.68532294, -0.72680914, -0.006381461, -0.0451675
297996.101109083, 002542, -2.448782, 0.53723407, -1.0497954, 0.6862216, -0.7260762, -0.008689955, -0.04286827
297996.1177765, 002543, -2.437885, 0.53689367, -1.0501909, 0.686645, -0.72573316, -0.013142359, -0.040710345
297996.134443875, 002544, -2.426901, 0.5365201, -1.0505579, 0.68699634, -0.7253854, -0.018630926, -0.038792074
297996.151111166, 002545, -2.4158921, 0.5362052, -1.0512224, 0.6873708, -0.72496676, -0.0235186, -0.037302878
297996.167778583, 002546, -2.405163, 0.5361801, -1.0523325, 0.68772954, -0.72459865, -0.02626587, -0.03598782
297996.184446, 002547, -2.3946135, 0.53648865, -1.0539441, 0.6877088, -0.72469324, -0.026976302, -0.033891987
297996.201113416, 002548, -2.3841813, 0.53705627, -1.055867, 0.68729925, -0.7252445, -0.02608764, -0.030975832
297996.217780833, 002549, -2.3739197, 0.53770864, -1.057756, 0.6869751, -0.7257388, -0.024069639, -0.028091023
297996.23444825, 002550, -2.3638144, 0.538259, -1.0592753, 0.6868235, -0.7260276, -0.021973953, -0.025969943
297996.251115625, 002551, -2.3538413, 0.538617, -1.0602082, 0.6869543, -0.7259572, -0.020616105, -0.025592959
297996.267783, 002552, -2.3441389, 0.5388736, -1.0605189, 0.6872782, -0.7256328, -0.019743478, -0.026756419
297996.284450291, 002553, -2.3349733, 0.5392997, -1.0603092, 0.6875419, -0.7253501, -0.019385459, -0.027888985
297996.301117666, 002554, -2.3252904, 0.53933394, -1.0600902, 0.68741566, -0.7254817, -0.019221893, -0.02768979
297996.317785083, 002555, -2.3154156, 0.5391931, -1.0597574, 0.68674445, -0.7261535, -0.018777916, -0.027026389
297996.334452541, 002556, -2.3055096, 0.5389383, -1.0592254, 0.6856921, -0.7271823, -0.01829698, -0.026409581
297996.351119916, 002557, -2.2957, 0.53856725, -1.0584525, 0.6846093, -0.7282294, -0.018160196, -0.025736533
297996.367787291, 002558, -2.2862182, 0.53835386, -1.0569156, 0.6836065, -0.72917813, -0.018743666, -0.025100362
297996.384454708, 002559, -2.2768974, 0.5378591, -1.0555081, 0.6827678, -0.7299567, -0.01911644, -0.025018578
297996.401122083, 002560, -2.2678697, 0.53723127, -1.0541, 0.68223876, -0.7304519, -0.019014664, -0.025075784
297996.417789458, 002561, -2.2591245, 0.5365248, -1.0526736, 0.6819752, -0.7307169, -0.018386628, -0.024989758
297996.434456791, 002562, -2.2506042, 0.53577644, -1.0511597, 0.6819032, -0.7307987, -0.01713738, -0.025446706
297996.451124208, 002563, -2.24217, 0.5350149, -1.0495403, 0.68182236, -0.730875, -0.01590667, -0.026212424
297996.467791625, 002564, -2.233437, 0.5342125, -1.0474613, 0.6816467, -0.7310415, -0.015078487, -0.02662387
297996.484459083, 002565, -2.224843, 0.53343034, -1.0456427, 0.68132406, -0.7313621, -0.014503616, -0.026397305
297996.501126416, 002566, -2.2162902, 0.53261936, -1.0439378, 0.68087053, -0.73181796, -0.014066023, -0.025691034
297996.517793791, 002567, -2.2077925, 0.53173465, -1.0423151, 0.68026495, -0.7324251, -0.013565678, -0.024676982
297996.534461291, 002568, -2.1994019, 0.53072715, -1.0407298, 0.67958814, -0.7330981, -0.01282421, -0.023720607
297996.551128666, 002569, -2.19115, 0.5295459, -1.0391293, 0.6788771, -0.7337912, -0.012369583, -0.022874014
297996.567795958, 002570, -2.183088, 0.5281654, -1.0375332, 0.6782117, -0.7344413, -0.012252596, -0.021786941
297996.584463333, 002571, -2.1749864, 0.52638584, -1.0352684, 0.6776248, -0.73501724, -0.012364145, -0.020525374
297996.60113075, 002572, -2.1673586, 0.52450734, -1.0335934, 0.67711395, -0.7355354, -0.011823308, -0.019093774
297996.617798125, 002573, -2.1601343, 0.52243924, -1.0322293, 0.676707, -0.7359683, -0.010523499, -0.017540084
297996.634465541, 002574, -2.1532876, 0.52010924, -1.0310156, 0.6765395, -0.73617804, -0.009519259, -0.015675526
297996.651132916, 002575, -2.1468298, 0.51754963, -1.0298809, 0.67664313, -0.7361216, -0.009270174, -0.013898893
297996.667800333, 002576, -2.140714, 0.514944, -1.0283375, 0.6771038, -0.7357266, -0.009282654, -0.012277315
297996.684467791, 002577, -2.1351385, 0.51243407, -1.0274824, 0.6783142, -0.7346431, -0.00898227, -0.010413316
297996.701135041, 002578, -2.12994, 0.5101328, -1.0270833, 0.6799846, -0.73313177, -0.007812993, -0.00881965
297996.717802416, 002579, -2.1248746, 0.50803703, -1.0270289, 0.6815229, -0.73173696, -0.0060415263, -0.0071454407
297996.734469875, 002580, -2.1197417, 0.50605613, -1.0272505, 0.6823643, -0.73098725, -0.0038369324, -0.0046799346
297996.751137208, 002581, -2.1144946, 0.5041069, -1.0275892, 0.6825087, -0.73087364, -0.0020147306, -0.0012874063
297996.767804625, 002582, -2.1096613, 0.50210935, -1.0273952, 0.6824479, -0.73092884, -0.0012255377, 0.0025183258
297996.784472041, 002583, -2.1046896, 0.50007117, -1.0273167, 0.68286043, -0.7305222, -0.001469436, 0.006053203
297996.801139416, 002584, -2.0998647, 0.49806798, -1.0271543, 0.6839373, -0.7294847, -0.0023193979, 0.008739003
297996.817806875, 002585, -2.0951788, 0.49615467, -1.0269682, 0.6853003, -0.72817594, -0.003204647, 0.0106422985
297996.834474208, 002586, -2.0905206, 0.4943318, -1.0269048, 0.6866149, -0.7268987, -0.004169631, 0.012681975
297996.851141458, 002587, -2.0857742, 0.49260584, -1.0271187, 0.6875943, -0.725901, -0.005460232, 0.015876789
297996.867809, 002588, -2.0812373, 0.4903853, -1.0270565, 0.6882107, -0.7252105, -0.0067535094, 0.019751785
297996.884476333, 002589, -2.076496, 0.48862413, -1.0277147, 0.68865097, -0.724663, -0.007355067, 0.02386132
297996.90114375, 002590, -2.0717375, 0.4870628, -1.0287774, 0.68908, -0.7241274, -0.007230893, 0.027492734
297996.917811125, 002591, -2.0669994, 0.4856278, -1.030091, 0.68955386, -0.7235616, -0.0065879803, 0.030509382
297996.934478541, 002592, -2.0622249, 0.48426563, -1.0315783, 0.6899482, -0.7230669, -0.0058257356, 0.033341154
297996.951145916, 002593, -2.0573456, 0.48291084, -1.0331864, 0.69010216, -0.72277373, -0.005064313, 0.03649065
297996.967813291, 002594, -2.0530512, 0.48130292, -1.0342392, 0.69012827, -0.7225938, -0.004700942, 0.03948472
297996.984480625, 002595, -2.0481398, 0.47981408, -1.0354766, 0.68982446, -0.7227506, -0.004930538, 0.041825403
297997.001148083, 002596, -2.042914, 0.47837052, -1.0367196, 0.6891465, -0.7232772, -0.0055741672, 0.043774143
297997.017815375, 002597, -2.0375478, 0.47695008, -1.0380191, 0.68838084, -0.7238501, -0.0062552416, 0.04619221
297997.03448275, 002598, -2.0321195, 0.47554293, -1.039304, 0.6876836, -0.7243502, -0.0070377784, 0.04856421
297997.051150125, 002599, -2.026634, 0.47412044, -1.0404623, 0.6870849, -0.7247971, -0.008436039, 0.050122738
297997.067817583, 002600, -2.021323, 0.47227824, -1.041133, 0.68656963, -0.72518593, -0.01049293, 0.0511608
297997.084485041, 002601, -2.0158894, 0.47065645, -1.0421432, 0.6860995, -0.72551215, -0.012437382, 0.052390672
297997.101152375, 002602, -2.010425, 0.46913558, -1.0434263, 0.6856868, -0.7257392, -0.014102022, 0.054198354
297997.117819791, 002603, -2.0049174, 0.46769786, -1.0448792, 0.6852989, -0.7259229, -0.015801355, 0.05613913
297997.134487166, 002604, -1.9993532, 0.46633285, -1.0464258, 0.6850342, -0.72600675, -0.01763612, 0.05771787
297997.1511545, 002605, -1.9936996, 0.4650203, -1.0481038, 0.68475693, -0.7260937, -0.01955157, 0.05927461
297997.167821791, 002606, -1.988297, 0.4634768, -1.0497164, 0.68430394, -0.7262867, -0.021326851, 0.061488796
297997.18448925, 002607, -1.9826527, 0.4621871, -1.0517019, 0.68390477, -0.72639, -0.022365637, 0.064277135
297997.201156666, 002608, -1.9769545, 0.46097472, -1.0538011, 0.683742, -0.7262988, -0.023102598, 0.06673234
297997.217824083, 002609, -1.97123, 0.4597608, -1.0558678, 0.6838157, -0.7260266, -0.024004022, 0.06859522
297997.234491458, 002610, -1.965454, 0.4585336, -1.0578665, 0.68410075, -0.7256085, -0.025124684, 0.06976444
297997.251158833, 002611, -1.9595928, 0.45730078, -1.0598285, 0.684556, -0.7250658, -0.026445635, 0.07045108
297997.267826291, 002612, -1.9538915, 0.45599136, -1.0614626, 0.68510646, -0.72448045, -0.02794176, 0.07054402
297997.2844935, 002613, -1.9478225, 0.45476887, -1.0634067, 0.685511, -0.7240469, -0.029457899, 0.07044993
297997.301160916, 002614, -1.9414958, 0.45359427, -1.065606, 0.6857901, -0.7236756, -0.030961126, 0.07090062
297997.317828333, 002615, -1.9349283, 0.45245987, -1.0680325, 0.68592805, -0.72338474, -0.03219663, 0.0719757
297997.33449575, 002616, -1.9280744, 0.45136136, -1.0705966, 0.68582207, -0.7232521, -0.033799697, 0.07356632
297997.351163125, 002617, -1.9209286, 0.45029277, -1.0732276, 0.6854938, -0.72326744, -0.035951458, 0.07543127
297997.3678305, 002618, -1.9136529, 0.44936487, -1.0757862, 0.6852378, -0.7231789, -0.038524248, 0.077312686
297997.384497958, 002619, -1.9061687, 0.44837835, -1.0784642, 0.6851318, -0.7229679, -0.04111134, 0.078878224
297997.401165291, 002620, -1.8985482, 0.44739366, -1.0812523, 0.68523073, -0.7226053, -0.04366716, 0.0799595
297997.417832541, 002621, -1.8908262, 0.44644338, -1.0841693, 0.6856134, -0.7220278, -0.04598125, 0.080597356
297997.434499958, 002622, -1.8829343, 0.44552886, -1.0871979, 0.6860299, -0.72146934, -0.048163336, 0.08077973
297997.451167375, 002623, -1.874848, 0.44464272, -1.0903653, 0.6864005, -0.72085965, -0.05073428, 0.081497215
297997.467834791, 002624, -1.8667595, 0.4436682, -1.0934349, 0.68658036, -0.72031814, -0.053556286, 0.08295197
297997.484502166, 002625, -1.8584099, 0.44276464, -1.0967134, 0.6865784, -0.71995074, -0.056142665, 0.084433764
297997.501169583, 002626, -1.8499676, 0.4418346, -1.0999683, 0.68645644, -0.7198206, -0.058279395, 0.08508294
297997.517836958, 002627, -1.8415906, 0.4408128, -1.1030692, 0.68657243, -0.7194893, -0.060949795, 0.085079335
297997.534504333, 002628, -1.8333412, 0.43966722, -1.1060067, 0.68706375, -0.71863544, -0.06526044, 0.08513379
297997.551171625, 002629, -1.8252316, 0.43846133, -1.1089227, 0.6877766, -0.7174297, -0.07075928, 0.08515298
297997.567839, 002630, -1.8173459, 0.43711537, -1.1120368, 0.6884479, -0.71629983, -0.07563472, 0.08504869
297997.584506458, 002631, -1.8096722, 0.4359078, -1.1156751, 0.6892268, -0.7151917, -0.07820745, 0.085737936
297997.601173833, 002632, -1.8022816, 0.43472725, -1.119685, 0.69050205, -0.71376485, -0.078516856, 0.087073505
297997.61784125, 002633, -1.7950711, 0.4334979, -1.1236587, 0.6921744, -0.71196795, -0.07877345, 0.0882661
297997.634508625, 002634, -1.7879343, 0.43218327, -1.1272695, 0.6940747, -0.70984995, -0.080690235, 0.088670716
297997.651176, 002635, -1.7808303, 0.43076295, -1.1305451, 0.69591886, -0.70774, -0.08368504, 0.088305525
297997.667843416, 002636, -1.7742435, 0.42949542, -1.1334227, 0.6976275, -0.7057876, -0.086503096, 0.08773226
297997.684510791, 002637, -1.7674721, 0.4281205, -1.1364475, 0.69901186, -0.7040579, -0.08926462, 0.0878458
297997.701178, 002638, -1.76069, 0.4268437, -1.1395502, 0.6997673, -0.7027806, -0.09227, 0.08894583
297997.717845458, 002639, -1.7539593, 0.42574614, -1.1427315, 0.6996811, -0.702173, -0.09550124, 0.09098862
297997.734512833, 002640, -1.7473704, 0.42482784, -1.1460124, 0.6989476, -0.70200896, -0.09901559, 0.094083205
297997.75118025, 002641, -1.740984, 0.42401955, -1.1493785, 0.69776356, -0.7022047, -0.10231044, 0.097812235
297997.767847666, 002642, -1.7350323, 0.42358586, -1.1525378, 0.6964547, -0.70252776, -0.105354235, 0.101519436
297997.784515041, 002643, -1.7291875, 0.4229677, -1.155763, 0.6950957, -0.70304024, -0.10792056, 0.10454401
297997.801182458, 002644, -1.7234758, 0.42223608, -1.1589398, 0.6936336, -0.70392925, -0.109554544, 0.106555
297997.817849833, 002645, -1.7178518, 0.4213816, -1.1620418, 0.69190997, -0.7052674, -0.110359564, 0.108070195
297997.834517125, 002646, -1.7123004, 0.4203914, -1.1650579, 0.6902236, -0.7064282, -0.111269146, 0.110317506
297997.8511845, 002647, -1.7067552, 0.41922855, -1.1679094, 0.6885175, -0.70743746, -0.112638324, 0.11308631
297997.867851916, 002648, -1.7015704, 0.41789526, -1.1702268, 0.6867291, -0.7084489, -0.114521846, 0.11570708
297997.884519208, 002649, -1.6960219, 0.41631064, -1.1724102, 0.6847722, -0.709527, -0.11716314, 0.1180304
297997.901186625, 002650, -1.6903297, 0.4144964, -1.1743596, 0.68282235, -0.7104858, -0.1204644, 0.12021591
297997.917854125, 002651, -1.6845623, 0.41248596, -1.1761677, 0.68067217, -0.71133566, -0.12458428, 0.123148955
297997.934521458, 002652, -1.6787729, 0.41028985, -1.1779262, 0.67832553, -0.71215343, -0.1288976, 0.12687527
297997.951188875, 002653, -1.6730279, 0.40790746, -1.179638, 0.6758962, -0.71297187, -0.13307665, 0.13086693
297997.967856208, 002654, -1.667384, 0.40538216, -1.181047, 0.67363673, -0.71366245, -0.13704859, 0.13459992
297997.984523541, 002655, -1.6619089, 0.4026235, -1.182541, 0.6715905, -0.714298, -0.14055145, 0.13780414
297998.001190916, 002656, -1.6566461, 0.39966387, -1.1840705, 0.6698462, -0.7148066, -0.1433513, 0.14074154
297998.017858333, 002657, -1.6516219, 0.3965171, -1.1856103, 0.66836965, -0.71509594, -0.14579946, 0.14374393
297998.034525708, 002658, -1.6468608, 0.39319527, -1.1871406, 0.667265, -0.71499085, -0.14798129, 0.14712945
297998.051193083, 002659, -1.6423584, 0.3897382, -1.188601, 0.66677785, -0.7144248, -0.1494788, 0.15053418
297998.0678605, 002660, -1.6383703, 0.38608113, -1.1896943, 0.66703767, -0.71343434, -0.15015525, 0.15338042
297998.084527916, 002661, -1.6342118, 0.3823389, -1.1906523, 0.66745716, -0.71236277, -0.15088125, 0.15580471
297998.101195291, 002662, -1.6299481, 0.37848395, -1.1913533, 0.66782224, -0.71111363, -0.15254407, 0.15830685
297998.117862541, 002663, -1.6256474, 0.37456957, -1.1918192, 0.66832155, -0.7095351, -0.15467869, 0.16118564
297998.134530083, 002664, -1.6212949, 0.3706669, -1.1920902, 0.66886437, -0.7079213, -0.15671962, 0.16403289
297998.151197333, 002665, -1.6168586, 0.36680943, -1.1921786, 0.6694565, -0.7064731, -0.15825091, 0.16637413
297998.167864708, 002666, -1.6124896, 0.36293516, -1.1917229, 0.6700318, -0.70528615, -0.15922637, 0.16815428
